pmFRM,date,cloud_cover,water_vapor_used,location,filename
8.6416665,2021-07-29,0.05,2.4,lasvegas,20210729_174843_16_106e_3B_AnalyticMS_clip.rds
4.845833333333333,2021-07-30,0.2,0.95,lasvegas,20210730_180715_0f15_3B_AnalyticMS_clip.rds
5.94375,2021-07-31,0.02,1.3,lasvegas,20210731_173835_54_220b_3B_AnalyticMS_clip.rds
5.04375,2021-08-01,0.23,2.2,lasvegas,20210801_182421_32_2307_3B_AnalyticMS_clip.rds
8.040277666666666,2021-08-02,0,2.5,lasvegas,20210802_173347_22_2436_3B_AnalyticMS_clip.rds
11.64375,2021-08-03,0,2.4,lasvegas,20210803_173742_75_245f_3B_AnalyticMS_clip.rds
15.1291665,2021-08-04,0,1.8,lasvegas,20210804_173515_46_2434_3B_AnalyticMS_clip.rds
7.6291665,2021-08-06,0,0.66,lasvegas,20210806_182523_78_240c_3B_AnalyticMS_clip.rds
78.0270835,2021-08-07,0,0.86,lasvegas,20210807_173828_39_2449_3B_AnalyticMS_clip.rds
11.4333335,2021-08-09,0,1.3,lasvegas,20210809_174631_44_106e_3B_AnalyticMS_clip.rds
8.7208335,2021-08-10,0,2.5,lasvegas,20210810_180359_1014_3B_AnalyticMS_clip.rds
5.063889,2021-08-11,0,2.8,lasvegas,20210811_174800_64_106c_3B_AnalyticMS_clip.rds
7.9270835,2021-08-13,0.78,1.1,lasvegas,20210813_173619_77_2463_3B_AnalyticMS_clip.rds
7.515277666666667,2021-08-14,0.38,1.1,lasvegas,20210814_173754_26_2453_3B_AnalyticMS_clip.rds
6.5395835,2021-08-15,0,2.9,lasvegas,20210815_173812_55_2223_3B_AnalyticMS_clip.rds
10.443750000000001,2021-08-16,0,2.3,lasvegas,20210816_173603_58_2449_3B_AnalyticMS_clip.rds
10.931944333333334,2021-08-17,0,2.6,lasvegas,20210817_173717_30_241e_3B_AnalyticMS_clip.rds
12.2229165,2021-08-18,0,1.8,lasvegas,20210818_173705_0e26_3B_AnalyticMS_clip.rds
46.3395835,2021-08-19,0,1.8,lasvegas,20210819_173728_71_2440_3B_AnalyticMS_clip.rds
17.477777666666668,2021-08-20,0,2,lasvegas,20210820_182437_01_2413_3B_AnalyticMS_clip.rds
6.7104165,2021-08-21,0,2,lasvegas,20210821_181322_1026_3B_AnalyticMS_clip.rds
8.10625,2021-08-22,0,1.1,lasvegas,20210822_173447_99_2429_3B_AnalyticMS_clip.rds
20.941666499999997,2021-08-24,0,1.2,lasvegas,20210824_145043_100d_3B_AnalyticMS_clip.rds
20.4375,2021-08-25,0.08,1.7,lasvegas,20210825_173323_21_2449_3B_AnalyticMS_clip.rds
10.609722333333334,2021-08-26,0,1,lasvegas,20210826_145429_1_0f49_3B_AnalyticMS_clip.rds
10.54375,2021-08-27,0,1.1,lasvegas,20210827_173817_0e20_3B_AnalyticMS_clip.rds
7.1291665,2021-08-28,0,1.6,lasvegas,20210828_145237_0f21_3B_AnalyticMS_clip.rds
7.034722333333334,2021-08-29,0,2.1,lasvegas,20210829_173651_0e26_3B_AnalyticMS_clip.rds
6.0166664999999995,2021-08-30,0.17,1.3,lasvegas,20210830_173700_23_2455_3B_AnalyticMS_clip.rds
5.0145835000000005,2021-08-31,0.12,3.2,lasvegas,20210831_173427_49_241f_3B_AnalyticMS_clip.rds
5.830555666666666,2021-09-01,0.48,1.7,lasvegas,20210901_173825_39_2212_3B_AnalyticMS_clip.rds
5.7291665,2021-09-02,0,1.5,lasvegas,20210902_173909_55_245d_3B_AnalyticMS_clip.rds
5.4,2021-09-03,0,1,lasvegas,20210903_180309_1039_3B_AnalyticMS_clip.rds
7.576389,2021-09-04,0,1.1,lasvegas,20210904_173619_16_2448_3B_AnalyticMS_clip.rds
8.316666666666666,2021-09-07,0,1.4,lasvegas,20210907_173719_88_2442_3B_AnalyticMS_clip.rds
12.618749999999999,2021-09-08,0,1.4,lasvegas,20210908_173608_55_2459_3B_AnalyticMS_clip.rds
11.429166500000001,2021-09-09,0,2.4,lasvegas,20210909_173355_16_241d_3B_AnalyticMS_clip.rds
8.536111,2021-09-10,0.05,2.5,lasvegas,20210910_182627_30_2403_3B_AnalyticMS_clip.rds
6.61875,2021-09-11,0,2.4,lasvegas,20210911_180221_1034_3B_AnalyticMS_clip.rds
6.4354165000000005,2021-09-12,0,1.6,lasvegas,20210912_180620_0f15_3B_AnalyticMS_clip.rds
7.997222333333333,2021-09-13,0,1.1,lasvegas,20210913_174809_52_2233_3B_AnalyticMS_clip.rds
7.9375,2021-09-14,0,1.1,lasvegas,20210914_144923_1050_3B_AnalyticMS_clip.rds
10.80625,2021-09-15,0,0.93,lasvegas,20210915_173542_06_2460_3B_AnalyticMS_clip.rds
8.356944333333333,2021-09-16,0,0.82,lasvegas,20210916_173514_69_2430_3B_AnalyticMS_clip.rds
8.7375,2021-09-18,0.52,1.1,lasvegas,20210918_173449_09_2435_3B_AnalyticMS_clip.rds
9.725,2021-09-20,0.06,0.69,lasvegas,20210920_173349_78_2449_3B_AnalyticMS_clip.rds
6.9020835,2021-09-21,0,0.79,lasvegas,20210921_173419_23_242d_3B_AnalyticMS_clip.rds
10.573611,2021-09-22,0,0,lasvegas,20210922_180119_1034_3B_AnalyticMS_clip.rds
15.5041665,2021-09-24,0,1.3,lasvegas,20210924_173839_68_2430_3B_AnalyticMS_clip.rds
10.179166666666667,2021-09-25,0.55,1.1,lasvegas,20210925_173552_56_2459_3B_AnalyticMS_clip.rds
7.6,2021-09-26,0,2.3,lasvegas,20210926_173733_24_2453_3B_AnalyticMS_clip.rds
11.225,2021-09-27,0,2.4,lasvegas,20210927_174435_69_106c_3B_AnalyticMS_clip.rds
15.869444333333334,2021-09-28,0,0.85,lasvegas,20210928_180216_1001_3B_AnalyticMS_clip.rds
5.7145835,2021-09-29,0.09,0.54,lasvegas,20210929_173333_18_2448_3B_AnalyticMS_clip.rds
3.53125,2021-09-30,0,0.68,lasvegas,20210930_174622_42_1067_3B_AnalyticMS_clip.rds
8.65,2021-10-01,0,0.97,lasvegas,20211001_173442_85_2457_3B_AnalyticMS_clip.rds
12.225,2021-10-02,0,1.3,lasvegas,20211002_174502_05_225a_3B_AnalyticMS_clip.rds
6.6166665,2021-10-05,0.28,0.35,lasvegas,20211005_173605_19_242a_3B_AnalyticMS_clip.rds
5.8375,2021-10-06,0.01,1.9,lasvegas,20211006_174504_13_2276_3B_AnalyticMS_clip.rds
10.5,2021-10-07,0.88,0.2,lasvegas,20211007_173539_15_2449_3B_AnalyticMS_clip.rds
6.0104165,2021-10-09,0.06,0.93,lasvegas,20211009_173615_22_2421_3B_AnalyticMS_clip.rds
7.652777666666667,2021-10-10,0,1.1,lasvegas,20211010_173532_85_2423_3B_AnalyticMS_clip.rds
16.71875,2021-10-11,0,0.82,lasvegas,20211011_180115_103b_3B_AnalyticMS_clip.rds
3.9083335,2021-10-12,0,0.91,lasvegas,20211012_173407_76_2429_3B_AnalyticMS_clip.rds
5.615277666666667,2021-10-13,0,0.98,lasvegas,20211013_173709_35_245d_3B_AnalyticMS_clip.rds
7.5333334999999995,2021-10-14,0,0.9,lasvegas,20211014_180206_1040_3B_AnalyticMS_clip.rds
6.44375,2021-10-15,0,0.68,lasvegas,20211015_182213_05_241c_3B_AnalyticMS_clip.rds
11.995833333333334,2021-10-16,0,0.61,lasvegas,20211016_173405_00_2212_3B_AnalyticMS_clip.rds
10.9229165,2021-10-17,0.61,0.86,lasvegas,20211017_173312_76_245f_3B_AnalyticMS_clip.rds
6.5458335000000005,2021-10-18,0.23,0.93,lasvegas,20211018_173444_69_2432_3B_AnalyticMS_clip.rds
6.169444333333334,2021-10-19,0,0.66,lasvegas,20211019_173558_92_2427_3B_AnalyticMS_clip.rds
13.64375,2021-10-21,0,0.78,lasvegas,20211021_181013_01_105c_3B_AnalyticMS_clip.rds
4.0375,2021-10-23,0.74,1.3,lasvegas,20211023_173619_84_2436_3B_AnalyticMS_clip.rds
9.9,2021-10-27,0,1.5,lasvegas,20211027_173225_43_242b_3B_AnalyticMS_clip.rds
5.866666666666667,2021-10-28,0,1.4,lasvegas,20211028_180145_1035_3B_AnalyticMS_clip.rds
10.122916499999999,2021-10-29,0,1.2,lasvegas,20211029_173603_30_2451_3B_AnalyticMS_clip.rds
9.7375,2021-10-30,0,1.3,lasvegas,20211030_173304_15_2442_3B_AnalyticMS_clip.rds
6.091666666666667,2021-10-31,0,1.3,lasvegas,20211031_173504_89_2447_3B_AnalyticMS_clip.rds
6.6145835,2021-11-01,0.74,0.62,lasvegas,20211101_173633_33_2212_3B_AnalyticMS_clip.rds
8.2458335,2021-11-02,0,1.2,lasvegas,20211102_173047_01_2445_3B_AnalyticMS_clip.rds
10.166666666666666,2021-11-03,0,1.4,lasvegas,20211103_182211_57_241c_3B_AnalyticMS_clip.rds
11.8395835,2021-11-04,0,1.1,lasvegas,20211104_173429_12_242b_3B_AnalyticMS_clip.rds
9.987499999999999,2021-11-06,0,0.86,lasvegas,20211106_180055_1009_3B_AnalyticMS_clip.rds
4.0104165,2021-11-07,0,0.88,lasvegas,20211107_173246_37_241d_3B_AnalyticMS_clip.rds
5.1395835,2021-11-08,0,1,lasvegas,20211108_182157_91_2403_3B_AnalyticMS_clip.rds
6.7291665,2021-11-10,0,1.1,lasvegas,20211110_180212_1003_3B_AnalyticMS_clip.rds
6.3,2021-11-11,0,1.3,lasvegas,20211111_173034_33_2445_3B_AnalyticMS_clip.rds
8.809722333333333,2021-11-12,0,1.2,lasvegas,20211112_180242_1008_3B_AnalyticMS_clip.rds
15.6375,2021-11-13,0,1,lasvegas,20211113_173526_84_2212_3B_AnalyticMS_clip.rds
17.9041665,2021-11-14,0,0.81,lasvegas,20211114_173458_65_2459_3B_AnalyticMS_clip.rds
14.947222333333334,2021-11-15,0,0.77,lasvegas,20211115_180047_103c_3B_AnalyticMS_clip.rds
7.4395835,2021-11-17,0,0.86,lasvegas,20211117_173236_47_245a_3B_AnalyticMS_clip.rds
13.594444333333334,2021-11-18,0,0.53,lasvegas,20211118_180144_1002_3B_AnalyticMS_clip.rds
5.969444333333334,2021-11-21,0,0.54,lasvegas,20211121_173011_34_2460_3B_AnalyticMS_clip.rds
16.6416665,2021-11-23,0.98,0.34,lasvegas,20211123_173216_19_2451_3B_AnalyticMS_clip.rds
4.365277666666667,2021-11-24,0,0.52,lasvegas,20211124_173500_31_2439_3B_AnalyticMS_clip.rds
11.9229165,2021-11-25,0,0.37,lasvegas,20211125_173201_95_2447_3B_AnalyticMS_clip.rds
24.1479165,2021-11-26,0,0.57,lasvegas,20211126_173512_41_220b_3B_AnalyticMS_clip.rds
30.720833333333335,2021-11-27,0,0.75,lasvegas,20211127_182334_81_2414_3B_AnalyticMS_clip.rds
16.273611,2021-11-30,0,0.83,lasvegas,20211130_173409_32_220b_3B_AnalyticMS_clip.rds
13.022916500000001,2021-12-01,0,0.51,lasvegas,20211201_182258_18_241c_3B_AnalyticMS_clip.rds
22.9229165,2021-12-02,0,0.7,lasvegas,20211202_181220_1026_3B_AnalyticMS_clip.rds
23.348611,2021-12-03,0,0.76,lasvegas,20211203_173259_88_2464_3B_AnalyticMS_clip.rds
36.84375,2021-12-04,0,0.77,lasvegas,20211204_182203_79_2274_3B_AnalyticMS_clip.rds
17.6479165,2021-12-05,0,0.65,lasvegas,20211205_173123_80_2420_3B_AnalyticMS_clip.rds
13.230434666666666,2021-12-06,0.52,0.27,lasvegas,20211206_175056_24_2233_3B_AnalyticMS_clip.rds
8.8104165,2021-12-08,0,1.4,lasvegas,20211208_174349_07_2262_3B_AnalyticMS_clip.rds
3.0125,2021-12-10,0,0.53,lasvegas,20211210_173218_09_2431_3B_AnalyticMS_clip.rds
12.625,2021-12-11,0,0.55,lasvegas,20211211_173455_10_2464_3B_AnalyticMS_clip.rds
31.768055666666665,2021-12-12,0,0.55,lasvegas,20211212_182237_79_2254_3B_AnalyticMS_clip.rds
20.3270835,2021-12-13,0.26,0.21,lasvegas,20211213_173042_46_2449_3B_AnalyticMS_clip.rds
9,2021-12-15,0.39,0.28,lasvegas,20211215_173120_99_2423_3B_AnalyticMS_clip.rds
14.1395835,2021-12-16,0.01,0.73,lasvegas,20211216_173240_42_2434_3B_AnalyticMS_clip.rds
4.44375,2021-12-17,0,0.42,lasvegas,20211217_173727_37_241e_3B_AnalyticMS_clip.rds
17.475,2021-12-18,0,0.46,lasvegas,20211218_173247_94_2431_3B_AnalyticMS_clip.rds
28.9375,2021-12-19,0,0.64,lasvegas,20211219_180058_101f_3B_AnalyticMS_clip.rds
26.122916500000002,2021-12-20,0.09,0.13,lasvegas,20211220_173303_49_2440_3B_AnalyticMS_clip.rds
23.0166665,2021-12-22,0.02,0.27,lasvegas,20211222_173048_49_2457_3B_AnalyticMS_clip.rds
9.3479165,2021-12-23,0.69,0.8,lasvegas,20211223_173301_54_2458_3B_AnalyticMS_clip.rds
1.861111,2021-12-24,0,1.2,lasvegas,20211224_180017_1035_3B_AnalyticMS_clip.rds
5.7270835,2021-12-25,0.06,0.53,lasvegas,20211225_181820_93_2424_3B_AnalyticMS_clip.rds
1.8229165,2021-12-26,0,0.6,lasvegas,20211226_173258_51_2431_3B_AnalyticMS_clip.rds
3.713889,2021-12-27,0,0.62,lasvegas,20211227_173117_30_242a_3B_AnalyticMS_clip.rds
6.445833333333334,2021-12-30,0.92,0.46,lasvegas,20211230_173112_78_2457_3B_AnalyticMS_clip.rds
11.122222333333333,2022-01-02,0,0.42,lasvegas,20220102_173039_09_2459_3B_AnalyticMS_clip.rds
16.802083500000002,2022-01-03,0,0.44,lasvegas,20220103_173242_46_2431_3B_AnalyticMS_clip.rds
25.310416500000002,2022-01-06,0,1.3,lasvegas,20220106_175930_1025_3B_AnalyticMS_clip.rds
19.01875,2022-01-07,0,0.66,lasvegas,20220107_173110_30_2457_3B_AnalyticMS_clip.rds
4.573611,2022-01-08,0,0.87,lasvegas,20220108_173149_46_2423_3B_AnalyticMS_clip.rds
10.939130500000001,2022-01-10,0,0.31,lasvegas,20220110_173033_03_2459_3B_AnalyticMS_clip.rds
12.847222333333333,2022-01-11,0,0.49,lasvegas,20220111_181908_12_227a_3B_AnalyticMS_clip.rds
26.2354165,2022-01-12,0,0.75,lasvegas,20220112_173124_68_242a_3B_AnalyticMS_clip.rds
29.525,2022-01-13,0.11,0.15,lasvegas,20220113_174547_99_2251_3B_AnalyticMS_clip.rds
9.070833333333333,2022-01-14,0,0.56,lasvegas,20220114_174740_22_2264_3B_AnalyticMS_clip.rds
21.825000000000003,2022-01-15,0.17,0.2,lasvegas,20220115_173045_41_2457_3B_AnalyticMS_clip.rds
40.14375,2022-01-16,0,0.27,lasvegas,20220116_173110_34_2423_3B_AnalyticMS_clip.rds
24.6416665,2022-01-18,0.73,0.63,lasvegas,20220118_173547_69_241e_3B_AnalyticMS_clip.rds
25.928261,2022-01-19,0,0.95,lasvegas,20220119_173620_05_2439_3B_AnalyticMS_clip.rds
10.525,2022-01-20,0,0.61,lasvegas,20220120_182044_68_227a_3B_AnalyticMS_clip.rds
15.345833500000001,2022-01-21,0.53,0.27,lasvegas,20220121_173306_13_2442_3B_AnalyticMS_clip.rds
3.8166665,2022-01-22,0.06,0.83,lasvegas,20220122_173245_92_2465_3B_AnalyticMS_clip.rds
20.2479165,2022-01-24,0,0.54,lasvegas,20220124_180604_58_2475_3B_AnalyticMS_clip.rds
10.63125,2022-01-25,0,0.53,lasvegas,20220125_180340_94_2483_3B_AnalyticMS_clip.rds
10.625,2022-01-26,0,0.48,lasvegas,20220126_182346_86_2426_3B_AnalyticMS_clip.rds
13.212499999999999,2022-01-27,0,0.42,lasvegas,20220127_180047_1001_3B_AnalyticMS_clip.rds
16.1479165,2022-01-28,0,0.3,lasvegas,20220128_173411_78_2464_3B_AnalyticMS_clip.rds
28.6083335,2022-01-30,0,0.43,lasvegas,20220130_173613_85_2212_3B_AnalyticMS_clip.rds
15.223611,2022-02-01,0,0.68,lasvegas,20220201_181704_19_2307_3B_AnalyticMS_clip.rds
6.3333335,2022-02-02,0,0.42,lasvegas,20220202_180117_34_2482_3B_AnalyticMS_clip.rds
9.118749999999999,2022-02-03,0,0.58,lasvegas,20220203_173235_46_2451_3B_AnalyticMS_clip.rds
28.145833500000002,2022-02-05,0,0.43,lasvegas,20220205_173351_58_2447_3B_AnalyticMS_clip.rds
16.2166665,2022-02-06,0,0.58,lasvegas,20220206_173018_52_2442_3B_AnalyticMS_clip.rds
11.038889000000001,2022-02-07,0,0.66,lasvegas,20220207_174549_75_225a_3B_AnalyticMS_clip.rds
16.1333335,2022-02-08,0,0.61,lasvegas,20220208_182217_21_2414_3B_AnalyticMS_clip.rds
5.2479165000000005,2022-02-09,0,0.64,lasvegas,20220209_175811_1009_3B_AnalyticMS_clip.rds
5.450724666666667,2022-02-10,0,0.92,lasvegas,20220210_173415_90_2429_3B_AnalyticMS_clip.rds
10.3104165,2022-02-11,0,0.66,lasvegas,20220211_174508_17_2264_3B_AnalyticMS_clip.rds
16.0166665,2022-02-12,0,0.41,lasvegas,20220212_172906_75_241b_3B_AnalyticMS_clip.rds
18.7125,2022-02-14,0,0.38,lasvegas,20220214_173440_03_2465_3B_AnalyticMS_clip.rds
14.1416665,2022-02-15,0,0.63,lasvegas,20220215_180043_103b_3B_AnalyticMS_clip.rds
9.473611,2022-02-16,0,0.89,lasvegas,20220216_182421_31_2402_3B_AnalyticMS_clip.rds
8.039130499999999,2022-02-17,0,0.41,lasvegas,20220217_175010_93_222f_3B_AnalyticMS_clip.rds
13.943750000000001,2022-02-18,0.14,0.65,lasvegas,20220218_173108_64_2459_3B_AnalyticMS_clip.rds
20.844444333333332,2022-02-19,0,0.53,lasvegas,20220219_173251_14_2431_3B_AnalyticMS_clip.rds
17.8,2022-02-20,0,0.62,lasvegas,20220220_180521_46_2489_3B_AnalyticMS_clip.rds
26.120833500000003,2022-02-21,0,0.61,lasvegas,20220221_173205_08_242d_3B_AnalyticMS_clip.rds
10.548611000000001,2022-02-22,0.1,0.61,lasvegas,20220222_173024_32_2465_3B_AnalyticMS_clip.rds
10.5104165,2022-02-24,0,0.47,lasvegas,20220224_182411_21_2407_3B_AnalyticMS_clip.rds
8.629166666666666,2022-02-25,0,0.47,lasvegas,20220225_173215_22_2455_3B_AnalyticMS_clip.rds
10.6145835,2022-02-26,0,0.29,lasvegas,20220226_173027_55_241e_3B_AnalyticMS_clip.rds
17.927083500000002,2022-02-27,0,0.43,lasvegas,20220227_180424_52_2477_3B_AnalyticMS_clip.rds
10.919444333333333,2022-02-28,0,0.37,lasvegas,20220228_173135_51_2464_3B_AnalyticMS_clip.rds
16.33125,2022-03-01,0,0.49,lasvegas,20220301_180153_75_247e_3B_AnalyticMS_clip.rds
18.9208335,2022-03-02,0,0.59,lasvegas,20220302_173047_79_2420_3B_AnalyticMS_clip.rds
7.637499999999999,2022-03-04,0.52,0.62,lasvegas,20220304_173123_26_2430_3B_AnalyticMS_clip.rds
6.025,2022-03-05,0.02,0.44,lasvegas,20220305_172726_0e26_3B_AnalyticMS_clip.rds
2.683333333333333,2022-03-06,0,0.97,lasvegas,20220306_173328_62_241d_3B_AnalyticMS_clip.rds
5.04375,2022-03-07,0.01,0.44,lasvegas,20220307_173233_61_2435_3B_AnalyticMS_clip.rds
8.304166500000001,2022-03-08,0,0.73,lasvegas,20220308_173052_90_245a_3B_AnalyticMS_clip.rds
8.837878666666667,2022-03-09,0,0.92,lasvegas,20220309_180443_58_2489_3B_AnalyticMS_clip.rds
4.5,2022-03-10,0.81,0.26,lasvegas,20220310_173122_53_2457_3B_AnalyticMS_clip.rds
5.5083335,2022-03-11,0,0.52,lasvegas,20220311_182031_03_241c_3B_AnalyticMS_clip.rds
13.8,2022-03-12,0,0.6,lasvegas,20220312_173435_72_1067_3B_AnalyticMS_clip.rds
9.939583500000001,2022-03-13,0.58,0.34,lasvegas,20220313_173115_43_241e_3B_AnalyticMS_clip.rds
6.9145835,2022-03-14,0,0.44,lasvegas,20220314_182127_48_2426_3B_AnalyticMS_clip.rds
9.654166666666667,2022-03-15,0,0.74,lasvegas,20220315_173222_74_2464_3B_AnalyticMS_clip.rds
4.6326085,2022-03-16,0,0.89,lasvegas,20220316_173350_07_2440_3B_AnalyticMS_clip.rds
4.8375,2022-03-17,0,0.56,lasvegas,20220317_173339_0e20_3B_AnalyticMS_clip.rds
11.1145835,2022-03-19,0.55,0.34,lasvegas,20220319_181904_23_227b_3B_AnalyticMS_clip.rds
5.51875,2022-03-20,0.57,0.71,lasvegas,20220320_181720_45_241c_3B_AnalyticMS_clip.rds
3.341666666666667,2022-03-21,0,0.67,lasvegas,20220321_173305_39_241d_3B_AnalyticMS_clip.rds
3.5041665,2022-03-22,0,0.92,lasvegas,20220322_172921_95_2453_3B_AnalyticMS_clip.rds
6.0354165,2022-03-23,0,0.63,lasvegas,20220323_173034_37_245a_3B_AnalyticMS_clip.rds
9.959722333333334,2022-03-24,0,1.1,lasvegas,20220324_173350_17_2465_3B_AnalyticMS_clip.rds
7.0291665000000005,2022-03-26,0.07,0.69,lasvegas,20220326_173114_59_2458_3B_AnalyticMS_clip.rds
6.218055666666666,2022-03-27,0,0.9,lasvegas,20220327_174912_04_2233_3B_AnalyticMS_clip.rds
7.2479165000000005,2022-03-28,0.81,0.56,lasvegas,20220328_175914_1014_3B_AnalyticMS_clip.rds
3.7166665,2022-03-29,0.94,0.92,lasvegas,20220329_173230_62_2439_3B_AnalyticMS_clip.rds
4.860869666666667,2022-03-30,0,0.49,lasvegas,20220330_173108_00_2464_3B_AnalyticMS_clip.rds
5.5479164999999995,2022-03-31,0.16,1.1,lasvegas,20220331_173316_99_2440_3B_AnalyticMS_clip.rds
5.5104165,2022-04-01,0,0.97,lasvegas,20220401_182036_40_2414_3B_AnalyticMS_clip.rds
7.327777666666667,2022-04-02,0,1.1,lasvegas,20220402_173024_49_242b_3B_AnalyticMS_clip.rds
6.706250000000001,2022-04-03,0,0.77,lasvegas,20220403_173016_85_2430_3B_AnalyticMS_clip.rds
8.70625,2022-04-04,0,0.79,lasvegas,20220404_180025_1009_3B_AnalyticMS_clip.rds
6.722222333333334,2022-04-05,0,1.2,lasvegas,20220405_172908_48_241f_3B_AnalyticMS_clip.rds
7.13125,2022-04-06,0,0.51,lasvegas,20220406_181801_96_241c_3B_AnalyticMS_clip.rds
6.2413045,2022-04-07,0,0.56,lasvegas,20220407_175745_1013_3B_AnalyticMS_clip.rds
9.5458335,2022-04-09,0,0.69,lasvegas,20220409_180113_1002_3B_AnalyticMS_clip.rds
5,2022-04-12,0,0.34,lasvegas,20220412_174541_01_2276_3B_AnalyticMS_clip.rds
7.6479165,2022-04-13,0,0.49,lasvegas,20220413_173028_56_2453_3B_AnalyticMS_clip.rds
10.241666666666667,2022-04-14,0.51,0.8,lasvegas,20220414_172724_13_2447_3B_AnalyticMS_clip.rds
6.80625,2022-04-15,0,0.89,lasvegas,20220415_180105_1001_3B_AnalyticMS_clip.rds
8.820833499999999,2022-04-18,0.15,0.49,lasvegas,20220418_173134_09_2455_3B_AnalyticMS_clip.rds
12.523913,2022-04-19,0.08,0.74,lasvegas,20220419_180032_29_2485_3B_AnalyticMS_clip.rds
7.888889,2022-04-20,0,1.2,lasvegas,20220420_180125_34_248b_3B_AnalyticMS_clip.rds
8.1104165,2022-04-21,0,0.73,lasvegas,20220421_172930_90_2447_3B_AnalyticMS_clip.rds
3.4395835,2022-04-22,0.94,0.39,lasvegas,20220422_175043_28_222f_3B_AnalyticMS_clip.rds
2.1430556666666667,2022-04-23,0,0.79,lasvegas,20220423_175959_76_2473_3B_AnalyticMS_clip.rds
8.5354165,2022-04-25,0,0.62,lasvegas,20220425_175344_31_2233_3B_AnalyticMS_clip.rds
13.2208335,2022-04-28,0.31,0.42,lasvegas,20220428_172742_07_2448_3B_AnalyticMS_clip.rds
14.923611,2022-04-29,0,0.57,lasvegas,20220429_180502_52_2486_3B_AnalyticMS_clip.rds
9.9,2022-04-30,0,0.8,lasvegas,20220430_175423_38_222f_3B_AnalyticMS_clip.rds
6.206250000000001,2022-05-01,0,0.89,lasvegas,20220501_173050_56_2423_3B_AnalyticMS_clip.rds
5.5375,2022-05-02,0,0.8,lasvegas,20220502_181909_08_2405_3B_AnalyticMS_clip.rds
8.001449333333333,2022-05-05,0,0.86,lasvegas,20220505_172822_07_2448_3B_AnalyticMS_clip.rds
7.2291665,2022-05-06,0,1.2,lasvegas,20220506_172911_16_2440_3B_AnalyticMS_clip.rds
14.8291665,2022-05-07,0,1.2,lasvegas,20220507_173027_40_2457_3B_AnalyticMS_clip.rds
27.219444333333335,2022-05-08,0,0.81,lasvegas,20220508_180045_32_2480_3B_AnalyticMS_clip.rds
7.1811593333333334,2022-05-11,0,0.51,lasvegas,20220511_173159_18_2439_3B_AnalyticMS_clip.rds
4.6333335,2022-05-12,0,0.74,lasvegas,20220512_175407_07_222f_3B_AnalyticMS_clip.rds
6.4,2022-05-16,0,0.91,lasvegas,20220516_173245_63_245d_3B_AnalyticMS_clip.rds
5.148611,2022-05-17,0,1.1,lasvegas,20220517_180428_59_2477_3B_AnalyticMS_clip.rds
9.9020835,2022-05-19,0,0.92,lasvegas,20220519_172941_74_2464_3B_AnalyticMS_clip.rds
8.6104165,2022-05-22,0,0.72,lasvegas,20220522_182203_56_2402_3B_AnalyticMS_clip.rds
6.334722333333334,2022-05-23,0,1.1,lasvegas,20220523_180008_60_24a3_3B_AnalyticMS_clip.rds
6.00625,2022-05-24,0,0.78,lasvegas,20220524_181747_29_241c_3B_AnalyticMS_clip.rds
9.853623333333333,2022-05-26,0,1.2,lasvegas,20220526_180000_99_2461_3B_AnalyticMS_clip.rds
6.0166664999999995,2022-05-27,0,1,lasvegas,20220527_175956_39_249b_3B_AnalyticMS_clip.rds
19.8041665,2022-05-28,0,1.1,lasvegas,20220528_172358_57_2445_3B_AnalyticMS_clip.rds
20.136111,2022-05-29,0,0.67,lasvegas,20220529_172627_78_2460_3B_AnalyticMS_clip.rds
3.1354165,2022-05-30,0,0.94,lasvegas,20220530_180243_93_24a3_3B_AnalyticMS_clip.rds
3.725,2022-05-31,0,0.89,lasvegas,20220531_181622_91_227b_3B_AnalyticMS_clip.rds
3.7708333333333335,2022-06-01,0,0.8,lasvegas,20220601_180045_44_249a_3B_AnalyticMS_clip.rds
5.8291664999999995,2022-06-02,0,0.82,lasvegas,20220602_173523_31_2235_3B_AnalyticMS_clip.rds
5.0333334999999995,2022-06-03,0,0.82,lasvegas,20220603_172652_21_2420_3B_AnalyticMS_clip.rds
5.1,2022-06-05,0,1.8,lasvegas,20220605_172344_44_2445_3B_AnalyticMS_clip.rds
5.1166665,2022-06-06,0,1.8,lasvegas,20220606_173254_63_241e_3B_AnalyticMS_clip.rds
6.180555666666667,2022-06-07,0,1.4,lasvegas,20220607_172731_96_241d_3B_AnalyticMS_clip.rds
6.6270834999999995,2022-06-08,0,1.6,lasvegas,20220608_175415_97_222f_3B_AnalyticMS_clip.rds
6.0458335000000005,2022-06-09,0,1.5,lasvegas,20220609_180239_25_248c_3B_AnalyticMS_clip.rds
6.369444333333333,2022-06-10,0,1.7,lasvegas,20220610_175949_68_247d_3B_AnalyticMS_clip.rds
7.6354165,2022-06-11,0,1,lasvegas,20220611_172904_05_2423_3B_AnalyticMS_clip.rds
6.7291665,2022-06-12,0,1.2,lasvegas,20220612_172913_71_2434_3B_AnalyticMS_clip.rds
6.941666666666666,2022-06-13,0,1.8,lasvegas,20220613_180149_21_2492_3B_AnalyticMS_clip.rds
9.241666500000001,2022-06-14,0,0.93,lasvegas,20220614_180213_15_2488_3B_AnalyticMS_clip.rds
8.5208335,2022-06-15,0,0.86,lasvegas,20220615_180058_03_2477_3B_AnalyticMS_clip.rds
